hw;repl;events;rate;calc10_S_m;calc10_S_std;calc10_R_m;calc10_R_std;calc13_S_m;calc13_S_std;calc13_R_m;calc13_R_std;calc19_S_m;calc19_S_std;calc19_R_m;calc19_R_std;calc2_S_m;calc2_S_std;calc2_R_m;calc2_R_std;calc5_S_m;calc5_S_std;calc5_R_m;calc5_R_std;globalwindowaggregate16_S_m;globalwindowaggregate16_S_std;globalwindowaggregate16_R_m;globalwindowaggregate16_R_std;globalwindowaggregate8_S_m;globalwindowaggregate8_S_std;globalwindowaggregate8_R_m;globalwindowaggregate8_R_std;localwindowaggregate14_S_m;localwindowaggregate14_S_std;localwindowaggregate14_R_m;localwindowaggregate14_R_std;localwindowaggregate6_S_m;localwindowaggregate6_S_std;localwindowaggregate6_R_m;localwindowaggregate6_R_std;minibatchassigner12_S_m;minibatchassigner12_S_std;minibatchassigner12_R_m;minibatchassigner12_R_std;minibatchassigner4_S_m;minibatchassigner4_S_std;minibatchassigner4_R_m;minibatchassigner4_R_std;nexmarkq820writer_S_m;nexmarkq820writer_S_std;nexmarkq820writer_R_m;nexmarkq820writer_R_std;sourcedatagen1_S_m;sourcedatagen1_S_std;sourcedatagen1_R_m;sourcedatagen1_R_std;watermarkassigner11_S_m;watermarkassigner11_S_std;watermarkassigner11_R_m;watermarkassigner11_R_std;watermarkassigner3_S_m;watermarkassigner3_S_std;watermarkassigner3_R_m;watermarkassigner3_R_std;windowjoin18_S_m;windowjoin18_S_std;windowjoin18_R_m;windowjoin18_R_std
1-32;1;15000000;1500000;0.408748;0.000027;0.295209;0.013340;0.102038;0.000007;0.072564;0.005662;0.003970;0.000121;0.003416;0.000421;0.393787;0.000026;0.277638;0.016210;0.081091;0.000005;0.056002;0.005445;0.095133;0.001796;0.085743;0.011938;0.203254;0.004800;0.194262;0.023892;0.024897;0.000214;0.015388;0.001145;0.015406;0.000364;0.012212;0.001201;0.135152;0.000009;0.098617;0.006975;0.114007;0.000008;0.078632;0.005586;0.003673;0.000112;0.002575;0.000191;0.999827;0.000067;0.712455;0.035204;0.132459;0.000009;0.101956;0.006666;0.119193;0.000008;0.082210;0.005370;0.215453;0.003841;0.156215;0.028900
1-32;2;15000000;1500000;0.342040;0.000033;0.266735;0.016633;0.098791;0.000009;0.075222;0.007989;0.002759;0.000058;0.002337;0.000472;0.322257;0.000031;0.250170;0.014207;0.081944;0.000008;0.059861;0.007829;0.072184;0.000929;0.076426;0.018239;0.148342;0.003685;0.171488;0.032459;0.032488;0.000281;0.020144;0.002136;0.019056;0.000473;0.016201;0.002374;0.129060;0.000013;0.101024;0.007503;0.112302;0.000011;0.083197;0.008664;0.004247;0.000089;0.003184;0.000373;1.118220;0.000106;0.745708;0.033844;0.125280;0.000012;0.104588;0.008055;0.119523;0.000011;0.087679;0.007638;0.150878;0.002155;0.137300;0.024368
1-32;4;15000000;1500000;0.212021;0.000490;0.175663;0.019313;0.070541;0.000163;0.056532;0.014479;0.001501;0.000024;0.001068;0.000218;0.201356;0.000465;0.165704;0.018680;0.062241;0.000144;0.047339;0.013338;0.057171;0.001292;0.057693;0.012006;0.080135;0.001230;0.090839;0.016573;0.031997;0.000237;0.020584;0.002852;0.023707;0.000364;0.019794;0.003871;0.090047;0.000208;0.074144;0.014225;0.081688;0.000189;0.062896;0.013960;0.004039;0.000063;0.002816;0.000353;1.163101;0.002688;0.820690;0.016813;0.086793;0.000201;0.075563;0.015035;0.084500;0.000195;0.064951;0.014023;0.081468;0.001044;0.085988;0.006657
1-32;6;15000000;1500000;0.174179;0.000439;0.152004;0.015777;0.068357;0.000172;0.059692;0.012070;0.001000;0.000021;0.000595;0.000285;0.167023;0.000421;0.143291;0.015514;0.061639;0.000155;0.052924;0.012166;0.050105;0.001466;0.052025;0.019142;0.066815;0.001356;0.075979;0.024773;0.030975;0.000293;0.022712;0.002274;0.020973;0.000426;0.021468;0.003544;0.085666;0.000216;0.074241;0.012652;0.078662;0.000198;0.066117;0.012674;0.004443;0.000095;0.003508;0.000709;1.165429;0.002933;0.842627;0.008723;0.078777;0.000198;0.075198;0.013267;0.078445;0.000198;0.066405;0.012967;0.054067;0.000869;0.060186;0.006577
1-32;8;15000000;1500000;0.165715;0.000389;0.145203;0.019101;0.074495;0.000175;0.062686;0.012167;0.000752;0.000017;0.000429;0.000237;0.159923;0.000375;0.139407;0.019934;0.067808;0.000159;0.056394;0.012875;0.051994;0.001234;0.051130;0.009616;0.066160;0.001078;0.069192;0.013381;0.035675;0.000370;0.026277;0.004340;0.025312;0.000413;0.024411;0.004137;0.089934;0.000211;0.077490;0.013733;0.082910;0.000194;0.068641;0.014578;0.003572;0.000083;0.002771;0.000462;1.149751;0.002699;0.845550;0.010049;0.082497;0.000194;0.077119;0.015301;0.084112;0.000197;0.067770;0.013699;0.045829;0.000561;0.055791;0.006918
1-32;10;15000000;1500000;0.169583;0.000712;0.144921;0.018826;0.089357;0.000375;0.071022;0.014867;0.001322;0.000020;0.001043;0.000632;0.163197;0.000685;0.138493;0.017060;0.086499;0.000363;0.065972;0.012909;0.057233;0.001204;0.067755;0.033507;0.064728;0.001029;0.081896;0.033563;0.049555;0.000383;0.035324;0.004453;0.034665;0.000551;0.032298;0.004145;0.103949;0.000436;0.085191;0.014143;0.099369;0.000417;0.076997;0.013516;0.001584;0.000024;0.001020;0.001020;1.138929;0.004780;0.847928;0.019690;0.097266;0.000408;0.084295;0.014574;0.101434;0.000426;0.077570;0.013626;0.042610;0.000563;0.056518;0.008262
1-32;12;15000000;1500000;0.140106;0.002629;0.155992;0.028319;0.078975;0.001482;0.080070;0.019106;0.002124;0.000074;0.002340;0.001105;0.135696;0.002546;0.150870;0.027933;0.075838;0.001423;0.073734;0.017951;0.055839;0.001597;0.073301;0.029064;0.061786;0.001646;0.093018;0.040937;0.048941;0.000994;0.044823;0.007611;0.035835;0.000954;0.043699;0.007861;0.090280;0.001694;0.091442;0.019153;0.087584;0.001643;0.084739;0.017567;0.002281;0.000080;0.001591;0.000820;1.085667;0.004233;0.839411;0.016094;0.082782;0.001553;0.095185;0.022095;0.087475;0.001641;0.087150;0.019775;0.036263;0.000946;0.062678;0.009908
1-32;14;15000000;1500000;0.147683;0.001336;0.150511;0.028790;0.087561;0.000792;0.082536;0.019294;0.002620;0.000057;0.002968;0.001402;0.143090;0.001294;0.145562;0.029304;0.086430;0.000782;0.075520;0.018385;0.067312;0.001334;0.081706;0.024607;0.073846;0.001006;0.097627;0.033476;0.063390;0.000793;0.051714;0.009497;0.044247;0.000603;0.049421;0.009813;0.099810;0.000903;0.094607;0.021735;0.096784;0.000876;0.090440;0.020560;0.003048;0.000066;0.002066;0.000890;1.055578;0.003369;0.842319;0.026870;0.090597;0.000820;0.094848;0.021751;0.096661;0.000874;0.087765;0.020415;0.047637;0.000500;0.063961;0.009421
1-32;16;15000000;1500000;0.156114;0.001289;0.129544;0.015580;0.099120;0.000819;0.072920;0.008665;0.002863;0.000068;0.003312;0.000711;0.150341;0.001242;0.126233;0.015956;0.093019;0.000768;0.065398;0.008110;0.062396;0.001313;0.075331;0.011517;0.068417;0.001121;0.088777;0.012589;0.069513;0.000525;0.051808;0.006429;0.049137;0.000805;0.047094;0.008464;0.106038;0.000876;0.081307;0.011700;0.105535;0.000872;0.078070;0.011145;0.003651;0.000087;0.002490;0.000748;1.043136;0.008614;0.836370;0.020442;0.098161;0.000811;0.080704;0.011150;0.105669;0.000873;0.075028;0.012041;0.040708;0.000654;0.067927;0.007741
1-32;24;15000000;1500000;0.138348;0.000943;0.143264;0.029090;0.093295;0.000636;0.090937;0.021597;0.003782;0.000122;0.003888;0.000546;0.134396;0.000916;0.139582;0.029367;0.090567;0.000617;0.084722;0.020563;0.079031;0.001970;0.092240;0.015073;0.080450;0.001629;0.104917;0.017926;0.085395;0.000782;0.067175;0.013574;0.063054;0.001277;0.062580;0.013124;0.100214;0.000683;0.096871;0.022230;0.103061;0.000702;0.094809;0.021966;0.006979;0.000225;0.004434;0.002606;1.018360;0.006940;0.829812;0.020646;0.098745;0.000673;0.100655;0.023973;0.102933;0.000701;0.093914;0.023920;0.046952;0.000821;0.067854;0.011332
1-32;32;15000000;1500000;0.131189;0.000502;0.146479;0.030651;0.093852;0.000359;0.102576;0.021305;0.004459;0.000169;0.003668;0.000735;0.126864;0.000485;0.141189;0.028671;0.093694;0.000358;0.097611;0.019683;0.092891;0.002032;0.096411;0.012706;0.094368;0.001692;0.108589;0.020514;0.092153;0.000773;0.081940;0.013789;0.070464;0.001264;0.081208;0.013941;0.099148;0.000379;0.107385;0.021864;0.102078;0.000391;0.104212;0.022572;0.010061;0.000381;0.006222;0.003977;1.009097;0.003859;0.860779;0.019107;0.095825;0.000367;0.110668;0.023244;0.104715;0.000401;0.104481;0.020641;0.046922;0.000494;0.060025;0.012702

hw;repl;events;rate;calc10_RMSE;calc10_ACC;calc13_RMSE;calc13_ACC;calc19_RMSE;calc19_ACC;calc2_RMSE;calc2_ACC;calc5_RMSE;calc5_ACC;globalwindowaggregate16_RMSE;globalwindowaggregate16_ACC;globalwindowaggregate8_RMSE;globalwindowaggregate8_ACC;localwindowaggregate14_RMSE;localwindowaggregate14_ACC;localwindowaggregate6_RMSE;localwindowaggregate6_ACC;minibatchassigner12_RMSE;minibatchassigner12_ACC;minibatchassigner4_RMSE;minibatchassigner4_ACC;nexmarkq820writer_RMSE;nexmarkq820writer_ACC;sourcedatagen1_RMSE;sourcedatagen1_ACC;watermarkassigner11_RMSE;watermarkassigner11_ACC;watermarkassigner3_RMSE;watermarkassigner3_ACC;windowjoin18_RMSE;windowjoin18_ACC
1-32;1;1000000;100000;0.012058;0.858799;0.003172;0.868280;0.000352;0.864744;0.009275;0.872868;0.003531;0.750083;0.002223;0.957492;0.002697;0.933185;0.001562;0.831170;0.001590;0.798281;0.002490;0.911781;0.003492;0.846788;0.000430;0.921405;0.025145;0.974620;0.004778;0.808895;0.002376;0.947947;0.002265;0.994530
1-32;1;2000000;200000;0.008632;0.927397;0.002839;0.929715;0.000317;0.929438;0.007575;0.939361;0.004320;0.803326;0.012973;0.493238;0.017448;0.564443;0.001096;0.987088;0.002351;0.837270;0.003115;0.983781;0.002519;0.997539;0.000258;0.961189;0.044023;0.953614;0.003080;0.934038;0.002277;0.981615;0.020382;0.497506
1-32;1;3000000;300000;0.015107;0.918578;0.011695;0.700208;0.000353;0.929820;0.018789;0.883836;0.012038;0.571827;0.005766;0.849343;0.006028;0.953043;0.002118;0.875127;0.002160;0.893834;0.019045;0.626050;0.007616;0.815881;0.000344;0.966697;0.064068;0.930240;0.007332;0.885119;0.001223;0.997042;0.012100;0.790694
1-32;1;4000000;400000;0.017497;0.910266;0.007129;0.860598;0.001432;0.349796;0.018230;0.892417;0.005020;0.881800;0.022018;0.445523;0.025287;0.674428;0.001311;0.950089;0.002340;0.910912;0.007904;0.892151;0.007593;0.867180;0.000475;0.896986;0.089897;0.899141;0.013762;0.777064;0.009301;0.827704;0.014777;0.794299
1-32;1;5000000;500000;0.015689;0.986550;0.007364;0.894706;0.000791;0.770270;0.013512;0.974396;0.004481;0.976538;0.010634;0.902413;0.014091;0.943793;0.001168;0.987332;0.002181;0.987109;0.005715;0.983232;0.003457;0.979373;0.000410;0.944891;0.113423;0.866587;0.007759;0.919322;0.004226;0.966128;0.008113;0.951995
1-32;1;6000000;600000;0.025118;0.897652;0.011619;0.812596;0.002244;0.254789;0.027000;0.876274;0.006111;0.941915;0.010567;0.977014;0.010233;0.979101;0.002896;0.866276;0.002695;0.939506;0.014154;0.822161;0.008448;0.885547;0.002236;0.291858;0.135964;0.834765;0.009511;0.923787;0.007978;0.903818;0.018425;0.908229
1-32;1;7000000;700000;0.042897;0.828769;0.005827;0.917424;0.001468;0.486180;0.035112;0.853573;0.003848;0.962559;0.013899;0.800122;0.011784;0.944493;0.002016;0.901208;0.004673;0.664139;0.014602;0.829201;0.008613;0.885618;0.001696;0.487633;0.153788;0.808103;0.015425;0.827428;0.006292;0.928592;0.016094;0.881621
1-32;1;8000000;800000;0.063962;0.744853;0.017580;0.704563;0.000878;0.786314;0.058378;0.748661;0.009408;0.807626;0.027053;0.632433;0.049281;0.747923;0.003681;0.795279;0.004133;0.731156;0.026539;0.669844;0.014761;0.798530;0.001146;0.645927;0.215841;0.711313;0.027032;0.674915;0.020172;0.704807;0.040149;0.877001
1-32;1;9000000;900000;0.075858;0.719401;0.018299;0.739038;0.000402;0.971530;0.068716;0.729193;0.012747;0.782542;0.017376;0.869014;0.034919;0.810964;0.004607;0.739712;0.003652;0.771923;0.026330;0.728517;0.019701;0.771082;0.000434;0.976530;0.203168;0.727622;0.027117;0.718547;0.025040;0.676437;0.050169;0.620721
1-32;1;10000000;1000000;0.086726;0.704701;0.026434;0.639439;0.001228;0.704295;0.094621;0.661930;0.026192;0.527921;0.028782;0.681776;0.062242;0.651660;0.005290;0.731902;0.005978;0.579562;0.037567;0.627922;0.034611;0.575700;0.000731;0.844007;0.217440;0.705474;0.038775;0.626578;0.030877;0.629563;0.025707;0.970571
1-32;1;15000000;1500000;0.114321;0.615392;0.030013;0.593829;0.000656;0.837669;0.117275;0.581655;0.025674;0.551981;0.015925;0.890481;0.028268;0.953712;0.009586;0.382004;0.003425;0.738449;0.037196;0.629517;0.035813;0.550120;0.001119;0.573620;0.289523;0.596646;0.031224;0.700818;0.037371;0.550137;0.065758;0.620791
1-32;2;15000000;1500000;0.077120;0.717680;0.024886;0.686670;0.000648;0.819356;0.073471;0.711845;0.023429;0.631085;0.018884;0.944492;0.038425;0.865024;0.012517;0.387238;0.003658;0.823791;0.029023;0.722482;0.030366;0.650179;0.001155;0.665980;0.374059;0.500458;0.022204;0.802163;0.032746;0.636805;0.026968;0.901107
1-32;4;15000000;1500000;0.041123;0.793023;0.020155;0.752191;0.000483;0.593884;0.040186;0.784846;0.020018;0.685205;0.012595;0.990943;0.020219;0.882171;0.011729;0.445520;0.005535;0.802359;0.021360;0.785514;0.023411;0.701225;0.001278;0.565589;0.342612;0.582776;0.018818;0.851378;0.024106;0.699031;0.007540;0.947440
1-32;6;15000000;1500000;0.027384;0.854115;0.014918;0.854839;0.000495;0.318934;0.028484;0.834380;0.015030;0.835341;0.019868;0.963104;0.026237;0.879387;0.008557;0.636190;0.003600;0.976928;0.017142;0.846098;0.017894;0.810262;0.001191;0.733520;0.322190;0.616910;0.013843;0.952399;0.017749;0.818693;0.009318;0.898328
1-32;8;15000000;1500000;0.027948;0.858735;0.016931;0.811613;0.000399;0.245054;0.028550;0.852828;0.017184;0.797602;0.009689;0.983115;0.013917;0.956181;0.010392;0.642348;0.004339;0.963107;0.018520;0.839409;0.020373;0.792130;0.000930;0.710740;0.304202;0.640233;0.016119;0.930261;0.021279;0.758858;0.012172;0.821438
1-32;10;15000000;1500000;0.030915;0.829822;0.023530;0.741851;0.000693;0.732658;0.029917;0.821625;0.024174;0.688858;0.034780;0.844702;0.037671;0.790375;0.014938;0.597148;0.004840;0.926701;0.023430;0.779804;0.026107;0.709450;0.001168;0.446973;0.291461;0.656809;0.019414;0.846117;0.027439;0.692350;0.016025;0.753922
1-32;12;15000000;1500000;0.032882;0.898161;0.019643;0.986327;0.001125;0.907844;0.032027;0.899421;0.018505;0.971456;0.034615;0.761769;0.052362;0.664239;0.008779;0.908113;0.011461;0.820054;0.019816;0.987291;0.018341;0.966433;0.001073;0.566738;0.246507;0.706633;0.025639;0.869694;0.020136;0.996273;0.028215;0.578565
1-32;14;15000000;1500000;0.029672;0.981211;0.020285;0.939110;0.001445;0.882885;0.030009;0.983018;0.021471;0.855528;0.028468;0.823827;0.040945;0.756417;0.015159;0.774226;0.010867;0.895306;0.022719;0.945007;0.021656;0.929855;0.001315;0.524439;0.215109;0.746820;0.022494;0.955188;0.022501;0.898639;0.018913;0.744793
1-32;16;15000000;1500000;0.031061;0.794897;0.027679;0.640705;0.000813;0.864508;0.028917;0.809014;0.028738;0.577643;0.017262;0.828293;0.023671;0.770669;0.018944;0.658253;0.008511;0.956615;0.027348;0.695832;0.029753;0.648188;0.001350;0.533708;0.207988;0.752781;0.020670;0.783685;0.032769;0.591609;0.028152;0.599300
1-32;24;15000000;1500000;0.029404;0.965683;0.021838;0.974066;0.000596;0.972638;0.029655;0.962848;0.021409;0.931013;0.019825;0.856795;0.030540;0.766803;0.022705;0.728761;0.012902;0.992439;0.022468;0.965491;0.023625;0.912954;0.003691;0.425860;0.189697;0.772783;0.024046;0.981026;0.025666;0.903968;0.023830;0.691960
1-32;32;15000000;1500000;0.034238;0.895618;0.023087;0.914953;0.001048;0.784225;0.032074;0.898539;0.020130;0.959878;0.012955;0.963491;0.025587;0.869035;0.017031;0.875359;0.017850;0.867693;0.023496;0.923300;0.022723;0.979517;0.005496;0.382983;0.150346;0.827693;0.027592;0.865875;0.020698;0.997755;0.018239;0.781703

calc10_pearson_rate;calc13_pearson_rate;calc19_pearson_rate;calc2_pearson_rate;calc5_pearson_rate;globalwindowaggregate16_pearson_rate;globalwindowaggregate8_pearson_rate;localwindowaggregate14_pearson_rate;localwindowaggregate6_pearson_rate;minibatchassigner12_pearson_rate;minibatchassigner4_pearson_rate;nexmarkq820writer_pearson_rate;sourcedatagen1_pearson_rate;watermarkassigner11_pearson_rate;watermarkassigner3_pearson_rate;windowjoin18_pearson_rate
0.976454;0.973917;0.764311;0.975410;0.931250;0.958901;0.965288;0.851204;0.753329;0.969375;0.964202;0.246655;-0.428718;0.966475;0.954514;0.936978

calc10_spearman_par;calc13_spearman_par;calc19_spearman_par;calc2_spearman_par;calc5_spearman_par;globalwindowaggregate16_spearman_par;globalwindowaggregate8_spearman_par;localwindowaggregate14_spearman_par;localwindowaggregate6_spearman_par;minibatchassigner12_spearman_par;minibatchassigner4_spearman_par;nexmarkq820writer_spearman_par;sourcedatagen1_spearman_par;watermarkassigner11_spearman_par;watermarkassigner3_spearman_par;windowjoin18_spearman_par
0.627273;0.490909;0.945455;0.509091;0.790909;0.927273;0.818182;0.954545;0.981818;0.609091;0.509091;0.972727;0.209091;0.672727;0.545455;0.618182
